"","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usrNMNAR","HotDeckUSRMNAR","usroriginalnonemissing","HotDeckUSRMAR","usr1MAR","nysid","Urban","Suburban","Rural","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3","UrbanMAR","SuburbanMAR","RuralMAR","HDUrban","HDSuburban","HDRural","MissingUSRDummy","UrbanMNAR","RuralMNAR","HDUrbanMNAR","HDSuburbanMNAR","HDRuralMNAR"
"837",1,1,17,2,4,1,3,1,2,3,4,2,4,4,3,3,3,3,2,2,2,2,2,2,414002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"838",1,1,17,2,2,1,3,2,2,4,5,2,5,4,4,3,2,4,1,2,2,2,2,2,419002,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"839",1,1,17,2,5,2,1,3,1,5,3,4,3,2,3,3,3,4,1,2,2,2,2,2,49206,0,1,0,1.945910149,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"840",1,1,17,2,2,2,1,4,2,4,4,2,4,4,3,2,1,3,1,3,3,3,3,3,766302,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,4,0,4,1.609437912,2,0,0,1,0,0,1,0,0,1,0,0,1
"841",1,1,17,2,3,2,3,2,2,4,5,3,5,4,3,3,3,4,2,3,3,3,3,3,688403,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"842",1,1,17,3,4,1,5,4,2,4,4,4,4,2,2,3,1,4,1,3,3,3,3,3,732802,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,4,0,4,1.609437912,2,0,0,1,0,0,1,0,0,1,0,0,1
"846",1,1,17,3,3,2,3,1,2,4,5,2,4,5,3,3,3,4,1,2,2,2,2,2,183505,0,1,0,1.098612289,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2,0,1,0,0,1,0,0,1,0,0,1,0
"848",1,1,17,3,4,2,3,2,1,5,5,2,5,5,4,4,1,4,1,2,2,2,2,2,401703,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"849",1,1,17,3,4,2,3,2,2,4,4,2,3,4,2,2,1,4,1,3,3,3,3,3,701703,0,0,1,3.526360525,0,1,0,0,0,0,1,0,1,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"851",1,1,17,3,4,2,3,2,2,4,4,3,4,5,2,3,3,4,1,2,2,2,2,2,49205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"852",1,1,17,3,5,2,3,3,2,4,3,4,2,3,4,4,3,3,1,2,2,2,2,2,216702,0,1,0,3.526360525,0,1,0,0,0,0,0,0,1,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"853",1,1,17,3,5,2,3,4,1,4,4,2,3,4,4,3,3,4,1,2,2,2,2,2,298603,0,1,0,1.098612289,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"854",1,1,17,3,3,2,3,4,3,4,5,3,5,5,4,3,2,4,2,2,2,2,2,2,235803,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,6,0,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"855",1,1,17,3,3,2,5,2,2,5,4,2,5,5,3,3,2,4,3,3,3,3,3,3,792504,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"857",1,1,17,3,4,2,5,2,2,5,5,4,4,4,2,4,3,4,1,2,2,2,2,2,202404,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"858",1,1,17,3,5,2,5,3,2,4,4,2,4,4,4,4,3,4,1,2,2,2,2,2,173202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"859",1,1,17,3,3,2,5,5,1,5,5,2,2,4,4,4,3,4,1,1,1,1,1,1,199502,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"861",1,1,17,4,3,1,1,2,1,5,4,3,2,5,4,3,2,4,1,2,2,2,2,2,155402,0,1,0,2.564949357,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"862",1,1,17,4,3,1,1,2,2,5,4,3,3,4,3,3,2,4,1,2,2,2,2,2,234902,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"863",1,1,17,4,3,1,3,2,2,5,4,4,4,4,4,4,1,4,1,3,3,3,3,3,638102,0,0,1,1.098612289,0,1,0,0,1,1,0,0,1,0,1,5,0,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"864",1,1,17,4,4,1,5,2,1,5,4,2,2,4,3,2,1,4,2,3,3,3,3,3,603102,0,0,1,2.564949357,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"865",1,1,17,4,3,1,5,4,3,5,4,3,4,4,4,4,3,4,2,2,2,2,2,2,402602,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"867",1,1,17,4,4,2,1,1,2,5,5,2,5,4,4,3,3,4,1,2,2,2,2,2,536204,0,1,0,3.135494216,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,2,0,1,0,0,1,0,0,1,0,0,1,0
"871",1,1,17,4,3,2,1,4,2,4,5,3,4,4,2,3,2,4,1,3,3,3,3,3,699102,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,6,0,6,1.945910149,1,0,0,1,0,0,1,0,0,1,0,0,1
"873",1,1,17,4,5,2,3,2,1,5,5,2,4,4,4,4,3,4,1,3,3,3,3,3,692302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"875",1,1,17,4,4,2,3,2,2,4,4,2,4,4,3,3,1,4,1,1,1,1,1,1,193103,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"876",1,1,17,4,4,2,3,2,2,4,5,2,4,4,4,3,2,4,3,3,3,3,3,3,725302,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"878",1,1,17,4,3,2,3,2,2,5,3,3,3,4,4,4,2,4,2,2,2,2,2,2,712202,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"879",1,1,17,4,4,2,3,2,2,5,5,2,3,5,4,4,1,4,1,2,2,2,2,2,159002,0,1,0,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"880",1,1,17,4,3,2,3,2,2,5,5,3,4,5,4,3,3,4,1,3,3,3,3,3,738802,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,7,0,7,2.079441542,1,0,0,1,0,0,1,0,0,1,0,0,1
"882",1,1,17,4,3,2,3,4,1,5,5,2,5,5,4,4,1,4,1,2,2,2,2,2,31202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"883",1,1,17,4,5,2,3,4,1,5,5,4,4,4,4,4,3,4,1,2,2,2,2,2,548402,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,5,1,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"884",1,1,17,4,4,2,3,4,2,4,3,3,2,4,2,3,3,4,1,2,2,2,2,2,69104,0,1,0,3.526360525,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"886",1,1,17,4,2,2,3,4,2,4,4,3,3,4,4,4,2,3,1,3,3,3,3,3,553502,0,0,1,1.945910149,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"887",1,1,17,4,3,2,3,4,2,4,4,4,4,4,4,4,2,4,2,2,2,2,2,2,290002,0,1,0,2.564949357,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"889",1,1,17,4,3,2,3,4,2,5,3,3,3,4,4,4,1,3,2,2,2,2,2,2,93502,0,1,0,1.945910149,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"891",1,1,17,4,5,2,5,1,1,5,5,4,5,5,4,2,2,4,1,1,1,1,1,1,419602,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"892",1,1,17,4,3,2,5,2,2,4,2,4,2,4,4,3,3,3,2,2,2,2,2,2,204602,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"893",1,1,17,4,1,2,5,2,2,5,5,3,5,5,3,4,2,4,1,3,3,3,3,3,742603,0,0,1,1.098612289,0,1,0,0,1,0,1,0,0,0,1,4,0,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"894",1,1,17,4,3,2,5,3,2,4,4,4,2,4,1,3,2,3,3,2,2,2,2,2,408002,0,1,0,4.787491743,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"895",1,1,17,4,3,2,5,3,2,4,5,4,2,3,4,4,1,4,2,1,1,1,1,1,393502,1,0,0,4.762173935,0,1,0,0,1,1,1,0,1,0,1,6,0,6,1.945910149,1,1,0,0,1,0,0,0,0,0,1,0,0
"896",1,1,17,4,3,2,5,4,2,3,4,4,3,3,2,2,2,1,2,1,1,1,1,1,384903,1,0,0,3.526360525,1,1,1,0,1,1,1,0,0,1,1,8,0,8,2.197224577,1,1,0,0,1,0,0,0,0,0,1,0,0
"897",1,1,17,4,2,2,5,4,2,5,5,2,3,5,4,4,1,4,2,2,2,2,2,2,262002,0,1,0,2.564949357,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"900",1,1,17,5,4,1,3,4,2,4,4,3,3,4,3,3,2,4,2,2,2,2,2,2,206002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"901",1,1,17,5,4,1,3,4,2,4,5,3,4,4,4,4,3,4,1,2,2,2,2,2,205402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"903",1,1,17,5,3,1,5,4,3,4,4,3,2,4,2,4,1,4,2,2,2,2,2,2,164003,0,1,0,3.526360525,0,1,0,0,0,0,1,0,1,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"904",1,1,17,5,3,2,1,4,1,4,5,3,5,5,4,4,1,4,1,2,2,2,2,2,28003,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"907",1,1,17,5,5,2,3,3,2,5,4,3,4,5,4,4,1,4,1,3,3,3,3,3,656302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"908",1,1,17,5,4,2,3,4,2,3,3,5,3,1,4,4,3,1,3,2,2,2,2,2,49004,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,8,0,8,2.197224577,3,0,1,0,0,1,0,0,1,0,0,1,0
"909",1,1,17,5,3,2,3,4,2,5,4,3,3,3,3,4,1,3,1,3,3,3,3,3,658703,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,5,0,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"911",1,1,17,5,4,2,3,4,2,5,4,3,4,5,2,2,3,4,2,3,3,3,3,3,594003,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,4,0,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"912",1,1,17,5,4,2,3,4,2,5,4,4,4,4,3,4,3,4,1,1,1,1,1,1,213902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"913",1,1,17,5,4,2,3,4,2,5,5,3,4,5,3,3,2,4,2,1,1,1,1,1,187802,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,1,0,0,1,0,0,0,0,0,1,0,0
"914",1,1,17,5,2,2,3,4,3,4,3,4,3,3,2,4,1,2,2,2,2,2,2,2,478102,0,1,0,4.762173935,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"915",1,1,17,5,4,2,3,5,1,5,3,4,3,2,3,3,3,2,2,2,2,2,2,2,92002,0,1,0,4.762173935,0,1,0,0,0,0,1,0,0,1,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"916",1,1,17,5,5,2,3,5,2,5,4,3,5,5,3,4,1,4,1,3,3,3,3,3,84102,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"918",1,1,17,5,4,2,5,1,1,5,5,2,5,5,3,4,2,4,1,3,3,3,3,3,767602,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"919",1,1,17,5,5,2,5,2,1,5,5,2,5,5,4,3,3,4,1,3,3,3,3,3,564602,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"920",1,1,17,5,3,2,5,2,1,5,5,3,4,5,4,4,3,4,2,3,3,3,3,3,755502,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"921",1,1,17,5,3,2,5,3,2,1,5,2,4,5,2,4,3,4,1,2,2,2,2,2,277002,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"945",1,2,11,2,5,1,3,4,2,4,4,3,4,4,3,2,3,4,2,1,1,1,1,1,362002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,3,1,0,0,1,0,0,0,0,0,1,0,0
"946",1,2,11,2,5,1,3,4,3,4,4,2,4,4,1,2,3,3,1,3,3,3,3,3,752702,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"947",1,2,11,2,5,2,1,2,2,4,4,2,4,4,3,3,3,4,1,2,2,2,2,2,417802,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"948",1,2,11,2,5,2,1,2,2,4,4,3,4,4,1,2,3,4,1,1,1,1,1,1,273702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,1,0,0,1,0,0,0,0,0,1,0,0
"949",1,2,11,2,5,2,1,4,1,5,5,5,5,5,4,3,2,4,1,1,1,1,1,1,481502,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,1,0,0,1,0,0,0,0,0,1,0,0
"950",1,2,11,3,5,1,1,1,1,5,5,1,5,1,4,4,3,4,1,1,1,1,1,1,94103,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"951",1,2,11,3,5,1,1,2,2,4,4,2,4,4,2,2,3,4,1,1,1,1,1,1,431502,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,1,0,0,1,0,0,0,0,0,1,0,0
"952",1,2,11,3,4,1,1,2,3,5,5,2,5,5,4,4,3,4,1,1,1,1,1,1,197902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"953",1,2,11,3,4,1,1,4,1,4,5,2,5,4,4,4,1,4,1,2,2,2,2,2,542302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"954",1,2,11,3,5,1,1,5,1,5,4,1,4,5,4,3,3,4,3,3,3,3,3,3,562802,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,5,1,6,1.945910149,1,0,0,1,0,0,1,0,0,1,0,0,1
"955",1,2,11,3,4,1,3,2,2,4,5,2,4,5,4,4,3,4,1,1,1,1,1,1,235202,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"956",1,2,11,3,5,1,3,3,2,4,4,2,5,5,1,2,3,4,2,1,1,1,1,1,495702,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"957",1,2,11,3,5,2,1,1,1,5,5,2,5,5,4,2,1,4,1,2,2,2,2,2,105902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"958",1,2,11,3,5,2,1,2,2,5,4,2,5,5,4,3,3,4,1,1,1,1,1,1,505402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,1,0,0,1,0,0,0,0,0,1,0,0
"959",1,2,11,3,4,2,1,2,2,5,5,2,5,5,2,4,3,4,1,3,3,3,3,3,578403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"960",1,2,11,4,5,1,1,1,1,5,5,1,5,5,4,4,1,4,1,3,3,3,3,3,587502,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"964",1,2,11,4,5,1,1,2,1,5,5,1,5,5,4,4,3,4,1,2,2,2,2,2,299303,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"965",1,2,11,4,4,1,1,2,1,5,5,2,5,5,4,4,3,4,1,3,3,3,3,3,620002,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"967",1,2,11,4,3,1,1,2,2,4,4,3,4,5,2,3,3,4,2,2,2,2,2,2,150502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"968",1,2,11,4,4,1,1,2,2,4,5,2,5,5,2,1,2,4,1,2,2,2,2,2,69804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"969",1,2,11,4,5,1,1,2,2,5,5,3,5,4,4,3,3,4,1,3,3,3,3,3,551402,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"970",1,2,11,4,4,1,1,2,3,4,5,2,4,4,4,4,1,4,2,2,2,2,2,2,203103,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"971",1,2,11,4,2,1,1,2,3,4,5,2,5,5,2,4,1,4,1,3,3,3,3,3,646902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"972",1,2,11,4,5,1,1,2,3,5,5,2,5,5,4,4,3,4,2,2,2,2,2,2,291503,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"973",1,2,11,4,4,1,1,3,1,5,5,2,5,5,4,4,2,4,1,1,1,1,1,1,523602,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"974",1,2,11,4,5,1,1,3,2,4,5,2,5,5,4,3,3,4,2,2,2,2,2,2,290104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"975",1,2,11,4,4,1,1,4,2,4,5,2,5,5,2,3,2,4,1,2,2,2,2,2,216004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"976",1,2,11,4,4,1,1,4,2,4,5,4,4,5,2,2,2,4,2,3,3,3,3,3,452705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,0,1,0,0,1,0,0,1,0,0,1
"978",1,2,11,4,5,1,1,4,3,5,5,3,5,5,4,4,1,4,1,2,2,2,2,2,204702,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"980",1,2,11,4,5,1,3,3,2,5,5,2,5,5,3,2,1,4,1,1,1,1,1,1,66902,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"985",1,2,11,4,5,1,5,2,4,5,5,1,5,5,4,4,3,4,1,3,3,3,3,3,784702,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"986",1,2,11,4,5,1,5,4,1,4,5,3,4,5,3,3,2,4,1,2,2,2,2,2,216103,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"987",1,2,11,4,5,2,1,1,2,5,5,1,5,5,4,4,2,4,1,3,3,3,3,3,593604,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"988",1,2,11,4,5,2,1,2,2,5,4,2,5,4,4,4,1,4,2,2,2,2,2,2,366702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,1,0,0,1,0,0,1,0,0,1,0
"989",1,2,11,4,5,2,1,2,2,5,4,3,4,4,4,3,2,4,1,2,2,2,2,2,509102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"990",1,2,11,4,4,2,1,2,4,4,4,3,4,4,4,4,1,4,2,2,2,2,2,2,111402,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"992",1,2,11,4,5,2,3,1,3,4,5,3,5,4,2,1,1,4,1,3,3,3,3,3,607803,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"993",1,2,11,4,5,2,3,2,1,5,5,2,5,5,3,4,1,4,1,2,2,2,2,2,93402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"994",1,2,11,4,3,2,3,2,1,5,5,2,5,5,4,3,2,4,1,1,1,1,1,1,428704,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"997",1,2,11,5,4,1,1,1,1,5,5,3,5,5,1,2,3,4,1,1,1,1,1,1,487202,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"998",1,2,11,5,5,1,1,1,2,4,4,2,4,4,4,4,1,4,1,3,3,3,3,3,766303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,0,1,0,0,1,0,0,1,0,0,1
"1002",1,2,11,5,5,1,1,2,2,4,5,4,4,4,4,4,3,4,1,2,2,2,2,2,2703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"1003",1,2,11,5,5,1,1,2,2,5,5,2,5,5,1,3,2,4,1,3,3,3,3,3,703102,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"1004",1,2,11,5,5,1,1,2,2,5,5,2,5,5,4,2,3,4,1,3,3,3,3,3,795002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"1005",1,2,11,5,5,1,1,2,2,5,5,2,5,5,4,4,2,4,1,3,3,3,3,3,570902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"1009",1,2,11,5,4,1,1,3,3,5,5,2,5,4,4,4,2,4,3,3,3,3,3,3,733202,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"1012",1,2,11,5,4,1,3,2,1,4,5,2,5,5,3,4,3,4,1,2,2,2,2,2,203203,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"1013",1,2,11,5,4,1,3,2,1,5,5,2,5,5,2,3,1,4,2,2,2,2,2,2,401902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"1014",1,2,11,5,5,1,3,2,2,4,4,4,4,4,2,3,2,4,1,1,1,1,1,1,462102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,1,0,0,1,0,0,0,0,0,1,0,0
"1015",1,2,11,5,4,1,3,2,2,4,5,2,5,5,4,4,3,3,1,3,3,3,3,3,453602,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
