"","X","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usrNMNAR","HotDeckUSRMNAR","usroriginalnonemissing","HotDeckUSRMAR","usr1MAR","nysid","Urban","Suburban","Rural","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3","UrbanMAR","SuburbanMAR","RuralMAR","HDUrban","HDSuburban","HDRural","MissingUSRDummy","UrbanMNAR","RuralMNAR","HDUrbanMNAR","HDSuburbanMNAR","HDRuralMNAR"
"806",1440,1,"Female",15,4,4,2,3,2,2,4,5,2,5,4,2,2,2,4,1,2,2,"Suburban",2,2,119805,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"807",1441,1,"Female",15,4,4,2,3,2,2,5,4,2,4,5,3,3,3,4,1,3,3,"Rural",3,3,635902,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"808",1442,1,"Female",15,4,4,2,3,2,2,5,4,3,2,4,4,4,2,4,2,2,2,"Suburban",2,2,484202,0,1,0,3.135494216,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"809",1443,1,"Female",15,4,5,2,3,2,2,5,5,2,5,5,4,3,1,4,1,3,3,"Rural",3,3,134204,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"810",1444,1,"Female",15,4,5,2,3,2,2,5,5,3,5,5,1,2,3,4,1,2,2,"Suburban",2,2,766403,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"811",1445,1,"Female",15,4,5,2,3,2,2,5,5,3,5,5,2,3,2,4,1,1,1,"Urban",1,1,198802,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"812",1446,1,"Female",15,4,3,2,3,2,2,5,5,4,5,5,4,4,3,4,1,2,2,"Suburban",2,2,30103,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"813",1447,1,"Female",15,4,3,2,3,3,3,5,4,3,2,4,4,4,1,3,3,2,2,"Suburban",2,2,221104,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,6,0,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"814",1448,1,"Female",15,4,3,2,3,4,1,4,4,4,3,4,2,3,3,4,2,2,2,"Suburban",2,2,51903,0,1,0,1.945910149,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"815",1451,1,"Female",15,4,4,2,3,4,2,4,4,2,4,5,2,3,1,4,1,2,2,"Suburban",2,2,262502,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"816",1452,1,"Female",15,4,3,2,3,4,2,5,4,3,3,4,4,4,1,4,1,2,2,"Suburban",2,2,51702,0,1,0,1.945910149,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"817",1453,1,"Female",15,4,2,2,3,4,3,4,3,4,2,3,3,4,2,3,3,2,2,"Suburban",2,2,317804,0,1,0,3.526360525,1,1,0,0,0,1,0,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"818",1456,1,"Female",15,4,4,2,5,3,2,5,3,4,3,3,4,2,1,4,2,2,2,"Suburban",2,2,536802,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"819",1457,1,"Female",15,4,5,2,5,4,1,4,5,1,5,5,2,2,1,3,2,3,3,"Rural",3,3,579003,0,0,1,1.098612289,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"820",1459,1,"Female",15,5,4,1,3,2,1,5,5,2,5,5,4,4,3,4,2,3,3,"Rural",3,3,728402,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"821",1462,1,"Female",15,5,5,1,3,2,2,5,4,1,4,4,4,4,2,4,1,2,2,"Suburban",2,2,539902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"822",1465,1,"Female",15,5,4,1,5,2,1,5,5,1,5,5,4,4,1,4,2,3,3,"Rural",3,3,689002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"823",1466,1,"Female",15,5,5,1,5,2,2,4,5,5,5,5,4,4,1,4,1,1,1,"Urban",1,1,438702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"824",1469,1,"Female",15,5,4,2,1,2,2,4,4,2,4,4,4,4,1,4,1,3,3,"Rural",3,3,667902,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"825",1470,1,"Female",15,5,4,2,1,4,2,4,4,2,3,4,4,4,1,4,1,2,2,"Suburban",2,2,50302,0,1,0,1.945910149,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"826",1472,1,"Female",15,5,4,2,3,1,1,5,5,2,5,5,2,2,2,4,1,3,3,"Rural",3,3,593603,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"827",1474,1,"Female",15,5,5,2,3,1,2,5,5,1,5,5,4,4,3,4,1,2,2,"Suburban",2,2,299402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"828",1475,1,"Female",15,5,5,2,3,2,1,5,5,2,5,5,2,4,2,4,1,3,3,"Rural",3,3,794803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"829",1476,1,"Female",15,5,4,2,3,2,1,5,5,2,5,5,4,4,3,4,1,1,1,"Urban",1,1,193102,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"830",1479,1,"Female",15,5,5,2,3,2,2,5,5,1,5,5,3,3,1,4,1,3,3,"Rural",3,3,642302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"831",1480,1,"Female",15,5,3,2,3,2,2,5,5,2,5,5,3,3,3,4,1,2,2,"Suburban",2,2,175103,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"832",1481,1,"Female",15,5,5,2,3,2,2,5,5,2,5,5,4,4,2,4,2,2,2,"Suburban",2,2,410202,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"833",1482,1,"Female",15,5,4,2,3,2,2,5,5,3,5,5,1,4,1,4,2,2,2,"Suburban",2,2,167002,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"834",1483,1,"Female",15,5,5,2,3,2,3,5,5,2,5,5,4,4,1,4,1,1,1,"Urban",1,1,473802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"835",1484,1,"Female",15,5,5,2,3,2,4,4,4,3,4,4,4,3,1,4,2,2,2,"Suburban",2,2,403802,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3,0,1,0,0,1,0,0,1,0,0,1,0
"836",1485,1,"Female",15,5,5,2,3,3,2,4,5,2,5,5,3,3,3,4,1,3,3,"Rural",3,3,641802,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"837",1486,1,"Female",15,5,4,2,3,3,2,5,4,3,4,5,2,4,2,4,2,3,3,"Rural",3,3,621602,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"838",1487,1,"Female",15,5,4,2,3,3,2,5,5,1,5,5,3,4,2,4,1,1,1,"Urban",1,1,249202,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"839",1489,1,"Female",15,5,3,2,3,4,1,5,5,3,5,5,4,3,2,4,2,3,3,"Rural",3,3,621502,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,5,1,6,1.945910149,1,0,0,1,0,0,1,0,0,1,0,0,1
"840",1492,1,"Female",15,5,4,2,3,5,1,5,5,2,5,5,2,4,2,4,1,1,1,"Urban",1,1,21703,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"841",1493,1,"Female",15,5,3,2,5,1,1,5,2,5,2,2,4,1,3,4,1,3,3,"Rural",3,3,573504,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"842",1495,1,"Female",15,5,2,2,5,2,2,4,5,3,5,4,2,2,3,4,1,3,3,"Rural",3,3,740302,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"843",1496,1,"Female",15,5,4,2,5,2,2,5,5,2,5,5,2,2,3,4,1,3,3,"Rural",3,3,753903,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"844",1497,1,"Female",15,5,4,2,5,2,2,5,5,2,5,5,4,3,3,4,1,2,2,"Suburban",2,2,209003,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"845",1498,1,"Female",15,5,5,2,5,4,2,5,3,2,4,4,4,4,1,4,1,3,3,"Rural",3,3,531903,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,1,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"846",1499,1,"Female",15,5,5,2,5,4,2,5,3,4,2,4,3,1,1,3,1,2,2,"Suburban",2,2,190603,0,1,0,1.945910149,0,1,0,1,0,0,0,0,0,0,1,3,0,3,1.386294361,2,0,1,0,0,1,0,0,1,0,0,1,0
"847",1500,1,"Female",15,5,4,2,5,4,2,5,3,4,3,4,1,4,2,4,2,3,3,"Rural",3,3,558902,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"848",1501,1,"Female",15,5,2,2,5,4,4,4,5,2,5,5,4,4,1,4,2,3,3,"Rural",3,3,758903,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"849",1502,1,"Female",15,5,5,2,5,5,2,4,4,4,2,3,2,4,1,4,1,1,1,"Urban",1,1,319903,1,0,0,1.098612289,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,2,1,0,0,1,0,0,0,0,0,1,0,0
"850",1513,1,"Female",16,1,5,2,1,1,2,5,5,3,5,4,4,3,1,4,1,2,2,"Suburban",2,2,309902,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"851",1514,1,"Female",16,1,4,2,1,4,2,5,5,1,3,5,4,4,2,4,1,2,2,"Suburban",2,2,157302,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"852",1516,1,"Female",16,1,5,2,3,2,2,5,4,2,3,5,4,4,3,4,1,2,2,"Suburban",2,2,30102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"853",1517,1,"Female",16,2,5,1,1,3,2,4,4,4,3,4,2,3,3,4,1,1,1,"Urban",1,1,70402,1,0,0,1.945910149,0,1,0,0,0,0,0,0,1,0,1,3,0,3,1.386294361,2,1,0,0,1,0,0,0,0,0,1,0,0
"854",1518,1,"Female",16,2,1,1,1,4,3,5,4,4,4,4,1,3,2,4,2,2,2,"Suburban",2,2,409002,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3,0,1,0,0,1,0,0,1,0,0,1,0
"855",1519,1,"Female",16,2,4,1,3,2,2,5,5,2,5,4,4,4,2,4,1,3,3,"Rural",3,3,755402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"856",1521,1,"Female",16,2,5,2,1,3,1,5,5,2,5,5,2,3,1,4,1,3,3,"Rural",3,3,134203,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"857",1522,1,"Female",16,3,4,1,1,1,2,5,5,2,4,5,4,4,2,4,1,2,2,"Suburban",2,2,375402,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"858",1523,1,"Female",16,3,5,1,1,2,2,4,5,2,5,4,2,2,2,4,1,3,3,"Rural",3,3,733102,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,0,1,0,0,1,0,0,1,0,0,1
"859",1526,1,"Female",16,3,5,2,1,2,2,5,5,2,5,4,3,4,3,4,1,1,1,"Urban",1,1,130704,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,4,1.609437912,1,1,0,0,1,0,0,0,0,0,1,0,0
"860",1527,1,"Female",16,3,3,2,1,2,2,5,5,2,5,5,4,4,2,4,1,2,2,"Suburban",2,2,234702,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"861",1528,1,"Female",16,3,3,2,1,4,2,5,4,2,3,4,4,4,3,4,1,3,3,"Rural",3,3,673002,0,0,1,3.135494216,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,3,0,0,1,0,0,1,0,0,1,0,0,1
"862",1529,1,"Female",16,3,3,2,1,4,2,5,4,2,3,5,2,4,2,4,2,2,2,"Suburban",2,2,113302,0,1,0,1.098612289,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"863",1530,1,"Female",16,3,1,2,1,4,3,5,5,1,4,5,4,4,1,4,3,3,3,"Rural",3,3,606802,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,8,0,8,2.197224577,1,0,0,1,0,0,1,0,0,1,0,0,1
"864",1533,1,"Female",16,3,4,2,3,2,1,5,5,1,5,5,3,3,3,4,1,2,2,"Suburban",2,2,410002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"865",1534,1,"Female",16,3,2,2,3,2,2,5,4,2,2,4,4,4,3,4,2,3,3,"Rural",3,3,320602,0,0,1,2.564949357,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"866",1537,1,"Female",16,3,5,2,5,2,2,2,4,2,4,4,3,4,3,3,3,2,2,"Suburban",2,2,712802,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"867",1538,1,"Female",16,4,4,1,3,5,3,5,4,3,4,4,2,3,2,4,1,2,2,"Suburban",2,2,445102,0,1,0,4.762173935,1,1,0,1,0,1,1,0,0,0,1,6,0,6,1.945910149,3,0,1,0,0,1,0,0,1,0,0,1,0
"868",1539,1,"Female",16,4,5,1,5,1,1,5,5,1,5,5,4,4,3,4,1,3,3,"Rural",3,3,686303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"869",1540,1,"Female",16,4,4,2,1,1,1,5,5,2,5,5,1,1,2,4,1,2,2,"Suburban",2,2,611202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"870",1541,1,"Female",16,4,4,2,1,1,2,5,5,3,4,4,4,4,2,4,1,2,2,"Suburban",2,2,344402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"871",1542,1,"Female",16,4,5,2,1,2,2,5,5,2,5,5,3,4,3,4,1,3,3,"Rural",3,3,790602,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"872",1544,1,"Female",16,4,5,2,3,1,2,5,5,2,5,5,1,2,1,4,1,2,2,"Suburban",2,2,623702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"873",1545,1,"Female",16,4,3,2,3,2,1,5,4,3,5,5,4,4,1,4,1,2,2,"Suburban",2,2,614803,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"874",1547,1,"Female",16,4,4,2,3,2,2,4,3,2,3,4,4,4,1,3,2,3,3,"Rural",3,3,567403,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"875",1548,1,"Female",16,4,4,2,3,2,2,4,4,4,2,5,4,4,2,4,1,2,2,"Suburban",2,2,605803,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"876",1550,1,"Female",16,4,3,2,3,2,2,5,5,2,5,5,4,4,1,4,3,2,2,"Suburban",2,2,140302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"877",1551,1,"Female",16,4,5,2,3,2,2,5,5,3,3,5,4,4,3,4,2,1,1,"Urban",1,1,242704,1,0,0,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,1,0,0,1,0,0,0,0,0,1,0,0
"878",1554,1,"Female",16,4,3,2,3,3,2,4,5,2,5,5,4,4,2,3,1,3,3,"Rural",3,3,640902,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"879",1555,1,"Female",16,4,3,2,3,3,2,5,4,3,4,5,4,4,3,4,1,3,3,"Rural",3,3,693802,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1,0,0,1,0,0,1,0,0,1,0,0,1
"880",1556,1,"Female",16,4,4,2,3,4,1,3,4,2,2,4,2,4,1,4,2,2,2,"Suburban",2,2,76005,0,1,0,2.564949357,1,1,0,0,1,1,1,0,1,0,1,7,0,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"881",1557,1,"Female",16,4,2,2,3,4,1,5,4,3,2,5,3,2,2,4,2,2,2,"Suburban",2,2,174203,0,1,0,3.135494216,0,1,0,0,0,1,1,0,1,1,1,6,0,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"882",1558,1,"Female",16,4,4,2,3,4,2,1,4,2,3,3,2,3,2,3,1,3,3,"Rural",3,3,768402,0,0,1,1.098612289,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"883",1559,1,"Female",16,4,5,2,3,4,2,5,3,2,4,5,4,4,2,3,1,1,1,"Urban",1,1,287002,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,5,1,6,1.945910149,1,1,0,0,1,0,0,0,0,0,1,0,0
"884",1563,1,"Female",16,4,5,2,5,1,2,5,5,5,5,5,4,4,1,4,1,2,2,"Suburban",2,2,536303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"885",1564,1,"Female",16,4,4,2,5,4,1,5,4,2,3,4,4,4,3,4,1,1,1,"Urban",1,1,66904,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"886",1566,1,"Female",16,4,2,2,5,4,4,4,4,2,4,5,2,3,1,4,1,2,2,"Suburban",2,2,221103,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"887",1567,1,"Female",16,5,4,1,1,1,2,4,5,1,4,5,2,3,2,4,1,2,2,"Suburban",2,2,403303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"888",1569,1,"Female",16,5,3,1,1,2,4,4,5,4,5,5,4,3,1,4,1,2,2,"Suburban",2,2,536203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"889",1570,1,"Female",16,5,5,1,1,4,2,5,5,2,5,5,2,4,2,4,1,3,3,"Rural",3,3,596402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,0,1,0,0,1,0,0,1,0,0,1
"890",1571,1,"Female",16,5,2,1,1,4,2,5,5,4,5,5,2,2,2,4,1,1,1,"Urban",1,1,397104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"891",1572,1,"Female",16,5,4,1,3,2,2,4,5,2,4,5,1,3,2,3,1,1,1,"Urban",1,1,428102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"892",1574,1,"Female",16,5,4,1,3,2,2,4,5,3,5,5,4,4,2,4,2,2,2,"Suburban",2,2,112802,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"893",1575,1,"Female",16,5,4,1,3,3,2,5,4,2,4,5,4,4,2,4,2,2,2,"Suburban",2,2,477702,0,1,0,1.945910149,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"894",1577,1,"Female",16,5,1,1,5,1,3,3,3,4,3,3,2,3,1,4,1,2,2,"Suburban",2,2,555703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"895",1578,1,"Female",16,5,5,1,5,2,2,4,5,2,5,5,4,4,2,4,1,1,1,"Urban",1,1,451002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"896",1579,1,"Female",16,5,5,2,1,1,1,5,5,1,5,5,4,4,3,4,1,3,3,"Rural",3,3,643002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"897",1581,1,"Female",16,5,4,2,1,2,3,4,5,2,5,5,4,3,1,4,1,2,2,"Suburban",2,2,306402,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"898",1582,1,"Female",16,5,3,2,1,3,2,4,5,2,5,4,2,4,1,4,1,3,3,"Rural",3,3,638103,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1,0,0,1,0,0,1,0,0,1,0,0,1
"899",1583,1,"Female",16,5,5,2,3,2,1,5,5,1,5,5,4,4,2,4,1,3,3,"Rural",3,3,701602,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"900",1584,1,"Female",16,5,5,2,3,2,1,5,5,2,5,5,4,4,2,4,1,2,2,"Suburban",2,2,24803,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"901",1585,1,"Female",16,5,5,2,3,2,1,5,5,3,3,2,4,3,1,4,1,2,2,"Suburban",2,2,28002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"902",1587,1,"Female",16,5,4,2,3,2,2,5,5,2,5,5,4,4,2,4,1,3,3,"Rural",3,3,698603,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"903",1588,1,"Female",16,5,3,2,3,2,2,5,5,3,5,4,3,4,2,4,1,2,2,"Suburban",2,2,159003,0,1,0,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"904",1589,1,"Female",16,5,3,2,3,2,3,5,3,4,3,3,2,4,1,3,3,3,3,"Rural",3,3,601502,0,0,1,4.787491743,1,1,0,0,1,1,1,0,0,0,1,6,0,6,1.945910149,1,0,0,1,0,0,1,0,0,1,0,0,1
"905",1590,1,"Female",16,5,5,2,3,2,3,5,5,3,4,4,4,4,1,4,3,2,2,"Suburban",2,2,31203,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"906",1592,1,"Female",16,5,4,2,3,4,1,5,5,2,5,5,4,4,3,4,2,1,1,"Urban",1,1,477402,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"907",1597,1,"Female",16,5,4,2,5,3,2,5,5,3,4,4,2,4,2,4,3,2,2,"Suburban",2,2,161302,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"908",1598,1,"Female",16,5,4,2,5,4,2,4,4,3,3,4,4,4,1,4,2,2,2,"Suburban",2,2,51703,0,1,0,1.098612289,0,1,0,0,0,1,1,0,1,0,1,5,1,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
